Name,Brand,Description,Notes,Image URL,Wood,Fire,Earth,Metal,Water,Gender,Top,Middle,Base,Female_Score,Male_Score,key,matched_keywords,all_text,Review_Reason
Tobacco Vanille Eau de Parfum,TOM FORD Private Blend," In the sumptuous and comforting Tobacco Vanilla, one of Tom Ford's Private Blends, a gourmand, marzipan-like fruit chewiness greets you at the gate 뵒 the combination of the scent's multi-faceted cinnamon-vanilla-like tonka note combined with vanilla, cocoa, and dried fruit. But as they hit you, they're joined by mellow, even aged tobacco notes that add a dry elegance and club room gravitas to its subtle sweetness. Just as soon as you almost feel like you can sink your teeth into it, it sinks its teeth into you, and you're a goner. Tobacco Vanilla is some heady stuff. Perfect for the gourmand perfume lover who wants a bit of an edge.","tobacco, tonka bean, vanilla, cocoa, dry fruit accord and sweet wood sap  Close Tobacco Vanille by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/63511.jpg?width=400&404=product.png,0.0,0.1667,0.8333,0.0,0.0,unknown,,,,0.6,0.4,tom ford private blend|tobacco vanille eau de parfum|unknown,,"tobacco vanille eau de parfum tom ford private blend  tobacco, tonka bean, vanilla, cocoa, dry fruit accord and sweet wood sap click here for ingredients 횞close tobacco vanille by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Santal Blush Eau de Parfum,TOM FORD Private Blend," Don't let the밷lush뵝 in Tom Ford's Santal Blush perfume fool you into thinking this is a shy or retreating scent. It's more of an exploration of the multi-dimensionality of the buttery-beautiful sandalwood note.Like looking at a cross-section of cut wood with its repeating but differentiated rings, sniffing Tom Ford's Santal Blush provides an olfactory version of similar-but-different reverberating facets of sandalwood. It opens with a creamy, almost coconut-y and even fig-fruit richness. Bold Indian spices of cumin and cinnamon give Santal Blush a temporary hot-and-heavy feral energy. As carrot seeds and fenugreek add a vegetal, waxy depth, chic, sandalwood calls in its reinforcements: cedar and oud, softened by musk. Soft, spicy, creamy, and sexy, Santal Blush is more forward than its name.","Indian spices, cumin, cinnamon, carrot seeds, fenugreek, jasmine, ylang-ylang, rose, Australian sandalwood, cedar, benzoin, musk  Close Santal Blush by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/63510.jpg?width=400&404=product.png,0.1782,0.3465,0.4752,0.0,0.0,unknown,,,,0.5,0.5,tom ford private blend|santal blush eau de parfum|unknown,,"santal blush eau de parfum tom ford private blend  indian spices, cumin, cinnamon, carrot seeds, fenugreek, jasmine, ylang-ylang, rose, australian sandalwood, cedar, benzoin, musk click here for ingredients 횞close santal blush by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Noir de Noir Eau de Parfum,TOM FORD Private Blend," Certain scents smell like the (olfactory) lights are out, and you're walking into a room trying to see what's inside it. In Tom Ford's dark rose scent Noir de Noir, as the name suggests, black is indeed the name of the game. But once you adjust your eyes, the rose and its handmaidens glimmer like rich jewels glowing in the dark. This inky, goth, midnight rose is cloaked with mantles of oud, amber, and camphory patchouli. Saffron and truffle notes create a soft veil around this darkness, with a hint of vanilla, and tree moss adds a little more texture in the base. Noir de Noir is for the night owls of the perfume world.","Saffron, truffle, rose, patchouli, tree moss, oud, vanilla  Close Noir de Noir by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/63509.jpg?width=400&404=product.png,0.1754,0.1228,0.7018,0.0,0.0,unknown,,,,1.0,0.0,tom ford private blend|noir de noir eau de parfum|unknown,,"noir de noir eau de parfum tom ford private blend  saffron, truffle, rose, patchouli, tree moss, oud, vanilla click here for ingredients 횞close noir de noir by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Rose Prick Eau de Parfum,TOM FORD Private Blend," Flesh. Petals. Thorns.Inspired by Tom Ford's private rose garden, Rose Prick is a wild bouquet of beautiful breeds of rose뻉ose de Mai, Turkish and Bulgarian. Sharp and pristine, the piercing prickles of the stems hook onto each other, bonding their blooms in pink perfection. A rose by any other name wouldn't be Tom Ford. What We Think Gently candied with a tingling spice, this delectable rose scent has both a provocative and youthful edge.","Bulgarian rose, turmeric extract, Indonesian patchouli, sichuan pepper, roasted tonka, tolu balsam  Close Rose Prick by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635085.jpg?width=400&404=product.png,0.0,0.4595,0.5405,0.0,0.0,unknown,,,,0.5,0.5,tom ford private blend|rose prick eau de parfum|unknown,,"rose prick eau de parfum tom ford private blend  bulgarian rose, turmeric extract, indonesian patchouli, sichuan pepper, roasted tonka, tolu balsam click here for ingredients 횞close rose prick by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Soleil Neige Eau de Parfum,TOM FORD Private Blend," Crystalline. Cool. Escapist.The remote holiday of Tom Ford Soleil traverses from Courchevel to Megeve, inspiring Soleil Neige. The new Private Blend, alive with radiance and light-reflective ethereality, mimics the serene shimmer of sun on snow. The bright opening of bergamot and carrot seed mirrors the winter light, the cool reflection of the sun transforming everything in sight to a blanket of glacial white. The floral heart looks to the iridescent sky, blooming with pale petal shades of ivory and rose. The fresh green petals of jasmine grandiflorum, additive orange flower, and the transparent white floralcy of Karamalor Captive blends white blooms with the rich warmth of Turkish rose. The drydown melts onto skin with the wood and honey undertones of cistus labdanum, and skin-gripping musk as the resinous dimension of benzoin and creamy vanilla finish with sun-kissed warmth.","Bergamot, carrot seed, rose, jasmine, orange blossom, white flowers, rose, labdanum, benzoin, vanilla  Close Soleil Neige by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635084.jpg?width=400&404=product.png,0.0649,0.2727,0.4545,0.1688,0.039,unknown,,,,0.67,0.33,tom ford private blend|soleil neige eau de parfum|unknown,,"soleil neige eau de parfum tom ford private blend  bergamot, carrot seed, rose, jasmine, orange blossom, white flowers, rose, labdanum, benzoin, vanilla click here for ingredients 횞close soleil neige by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Fucking Fabulous Travel Atomizer Eau de Parfum,TOM FORD Private Blend," All the herbaceous gourmand goodness of Tom Ford's controversial hit fragrance, in a sleek and convenient cased glass atomizer with magnetic closure.","Lavender, clary sage, bitter almond, tonka bean, orris root, leather, cashmeran, amber, white woods  Close Fucking Fabulous Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635083.jpg?width=400&404=product.png,0.0,0.0,1.0,0.0,0.0,unknown,,,,0.0,1.0,tom ford private blend|fucking fabulous travel atomizer eau de parfum|unknown,,"fucking fabulous travel atomizer eau de parfum tom ford private blend  lavender, clary sage, bitter almond, tonka bean, orris root, leather, cashmeran, amber, white woods click here for ingredients 횞close fucking fabulous travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Noir de Noir Travel Atomizer,TOM FORD Private Blend," The ravishingly sensual midnight rose of Noir de Noir, now available in a stylish and convenient travel spray with magnetic closure.","Saffron, truffle, rose, patchouli, tree moss, oud, vanilla  Close Noir de Noir Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635082.jpg?width=400&404=product.png,0.2128,0.1489,0.6383,0.0,0.0,unknown,,,,1.0,0.0,tom ford private blend|noir de noir travel atomizer|unknown,,"noir de noir travel atomizer tom ford private blend  saffron, truffle, rose, patchouli, tree moss, oud, vanilla click here for ingredients 횞close noir de noir travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Tuscan Leather Travel Atomizer,TOM FORD Private Blend," Tom Ford's beloved and ultra sexy olfactory ode to fine leatherwork, now available in a deluxe travel-appropriate atomizer spray with a magnetic closure.","Leather, olibanum, night blooming jasmine, black suede  Close Tuscan Leather Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635081.jpg?width=400&404=product.png,0.0,0.4444,0.5556,0.0,0.0,unknown,,,,0.5,0.5,tom ford private blend|tuscan leather travel atomizer|unknown,,"tuscan leather travel atomizer tom ford private blend  leather, olibanum, night blooming jasmine, black suede click here for ingredients 횞close tuscan leather travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Tuscan Leather Intense Eau de Parfum,TOM FORD Private Blend," Dark. Visceral. Intense.Tuscan Leather Intense amplifies the intoxicating primality of Tuscan Leather with raw animal attraction and sexual intensity. Juxtaposed with fresh davana, new atmospheric woods deepen leather's distinct richness. What We Think All the robust, spicy leather of the original, with less sweetness, more smoke, and an intoxicating dash of animalics. In other words, it's the Tuscan Leather you love, turned up to 11.","Saffron, raspberry, thyme, davana, olibanum, woodsy notes, leather, suede, animalic notes, amber  Close Tuscan Leather Intense by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635080.jpg?width=400&404=product.png,0.0,0.3731,0.4478,0.0896,0.0896,unknown,,,,0.25,0.75,tom ford private blend|tuscan leather intense eau de parfum|unknown,,"tuscan leather intense eau de parfum tom ford private blend  saffron, raspberry, thyme, davana, olibanum, woodsy notes, leather, suede, animalic notes, amber click here for ingredients 횞close tuscan leather intense by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Neroli Portofino Eau de Parfum,TOM FORD Private Blend," Like a bespoke white shirt, Neroli Portofino takes the classic, citrus-driven lightness of  the eau de cologne formula and amps up the quality of its ingredients and, as a result, their fit on the skin. It opens with a luscious burst of neroli and layers of citrus notes, including bergamot, lemon and pittosporum, with its heady, jasmine-and-orange blossom-like bouquet. It then accents this bouquet with green and dusky herbs, including rosemary and lavender. This burst of freshness is warmed by an understated woody and amber base. Neroli Portofino doesn't reinvent the eau de cologne wheel, but it does take it for a spin along the winding roads of the Italian Riviera.","bergamot, lemon, mandarin, lavender, myrtle, rosemary, Bitter orange, Egyptian jasmine, neroli, orange blossom water, pittosporum, woody amber accord, ambrette seeds, angelica root  Close Neroli Portofino by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/63508.jpg?width=400&404=product.png,0.1488,0.6033,0.1488,0.0496,0.0496,unknown,,,,0.67,0.33,tom ford private blend|neroli portofino eau de parfum|unknown,,"neroli portofino eau de parfum tom ford private blend  bergamot, lemon, mandarin, lavender, myrtle, rosemary, bitter orange, egyptian jasmine, neroli, orange blossom water, pittosporum, woody amber accord, ambrette seeds, angelica root click here for ingredients 횞close neroli portofino by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Lavender Extreme Eau de Parfum,TOM FORD Private Blend," Fresh. Divergent. Stimulating.Tom Ford transcends the traditional limits of scent with Lavender Extreme. Lavender is reworked and refracted like is never has been before to become something irreverently new?a stunning, electric creation to be worn at maximum volume. Lavender is upended, translated from its storied origin in Provence and into a fresh subversion of itself. What We Think The normally relaxing scent of lavender gets a jolt of electricity in this intensely bright, invigoratingly modern fragrance with a sexy, spicy-warm tonka drydown.","Lemon, violet, lavender, geranium, rose, cinnamon, tonka  Close Lavender Extreme by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635079.jpg?width=400&404=product.png,0.0,0.6615,0.1538,0.0923,0.0923,unknown,,,,0.5,0.5,tom ford private blend|lavender extreme eau de parfum|unknown,,"lavender extreme eau de parfum tom ford private blend  lemon, violet, lavender, geranium, rose, cinnamon, tonka click here for ingredients 횞close lavender extreme by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Costa Azzurra Acqua Eau de Toilette,TOM FORD Private Blend," Cool. Salty. Refreshing.Costa Azzurra Acqua merges cool air and refreshing waters as one. the salty waves of wind and sea collide with the warmth of the sun on the body, tempering its pulsating, red-blooded heat.An instant hit of exhilarating sea and air mixes saltiness with the woody macchia of the beach, a wild tangle of cypress, juniper and myrtle.Like shafts of sunlight on wet skin, lemon's citrus breath brightens the crisp earth of pine cones and needles at the scent's core. The liquid amber facets of cistus absolute drip with lentisque reisnoid, capturing the denoument of the Costa Azzurra Acqua experience, when the water that remains pools on the body's languid muscles.","Lemon, juniper berries, myrtle oil, cypress oil, pine needles, labdanum, amber, lentisque  Close Costa Azzurra Acqua by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635078.jpg?width=400&404=product.png,0.2373,0.1695,0.2373,0.1356,0.2203,unknown,,,,0.0,1.0,tom ford private blend|costa azzurra acqua eau de toilette|unknown,,"costa azzurra acqua eau de toilette tom ford private blend  lemon, juniper berries, myrtle oil, cypress oil, pine needles, labdanum, amber, lentisque click here for ingredients 횞close costa azzurra acqua by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Tobacco Vanille Travel Atomizer,TOM FORD Private Blend," Tom Ford's all-time classic men's gourmand, now available in a convenient brown and gold-tone travel atomizer with a magnetic closure.","tobacco, tonka bean, vanilla, cocoa, dry fruit accord and sweet wood sap  Close Tobacco Vanille Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635076.jpg?width=400&404=product.png,0.0,0.0,1.0,0.0,0.0,unknown,,,,0.5,0.5,tom ford private blend|tobacco vanille travel atomizer|unknown,,"tobacco vanille travel atomizer tom ford private blend  tobacco, tonka bean, vanilla, cocoa, dry fruit accord and sweet wood sap click here for ingredients 횞close tobacco vanille travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Soleil Blanc Travel Atomizer,TOM FORD Private Blend," With Soleil Blanc, the newest scent from Tom Ford's Private Blend collection, the pure, indulgent pleasure of sunbathing on a pristine white sand beach is captured in a fragrance that effortlessly evokes the comforting coconut tones of suntan lotion and the floral-tinged warmth of beachfront breezes, all while adding Tom Ford's trademark touch of opulence. Now available in a white and gold-tone atomizer with a magnetic closure.","Amber, coconut, beachy floral notes  Close Soleil Blanc Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635075.jpg?width=400&404=product.png,0.0,0.4118,0.5882,0.0,0.0,unknown,,,,1.0,0.0,tom ford private blend|soleil blanc travel atomizer|unknown,,"soleil blanc travel atomizer tom ford private blend  amber, coconut, beachy floral notes click here for ingredients 횞close soleil blanc travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Oud Wood Travel Atomizer,TOM FORD Private Blend," Tom Ford's classic oud scent that started it all, now available in a grey and silver-tone atomizer with magnetic closure.","Oud, Chinese pepper, pink pepper, cardamom, birch tar, cistus, incense, sandalwood, vetiver, patchouli, cedarwood Atlas, vanilla, tonka bean  Close Oud Wood Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635074.jpg?width=400&404=product.png,0.2456,0.2456,0.5088,0.0,0.0,unknown,,,,0.25,0.75,tom ford private blend|oud wood travel atomizer|unknown,,"oud wood travel atomizer tom ford private blend  oud, chinese pepper, pink pepper, cardamom, birch tar, cistus, incense, sandalwood, vetiver, patchouli, cedarwood atlas, vanilla, tonka bean click here for ingredients 횞close oud wood travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Neroli Portofino Travel Atomizer,TOM FORD Private Blend," Like a bespoke white shirt, Neroli Portofino takes the classic, citrus-driven lightness of the eau de cologne formula and amps up the quality of its ingredients and, as a result, their fit on the skin.Enjoy this beloved fragrance in a unique blue and gold-tone atomizer with a magnetic closure.","bergamot, lemon, mandarin, lavender, myrtle, rosemary, Bitter orange, Egyptian jasmine, neroli, orange blossom water, pittosporum, woody amber accord, ambrette seeds, angelica root  Close Neroli Portofino Travel Atomizer by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635073.jpg?width=400&404=product.png,0.0734,0.6697,0.1651,0.0,0.0917,unknown,,,,0.67,0.33,tom ford private blend|neroli portofino travel atomizer|unknown,,"neroli portofino travel atomizer tom ford private blend  bergamot, lemon, mandarin, lavender, myrtle, rosemary, bitter orange, egyptian jasmine, neroli, orange blossom water, pittosporum, woody amber accord, ambrette seeds, angelica root click here for ingredients 횞close neroli portofino travel atomizer by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Fabulous Body Spray Scented Body Spray,TOM FORD Private Blend," Now, enjoy Tom Ford's most iconic fragrances in an invigorating body spray, delicately scented and perfect for everyday wear. Clary sage and lavender top out the scent, their clean, smoky greenness meshing seamlessly with plush orris butter to form a leather note that's both soft and aromatic. Lashings of bittersweet almond and tonka bean beneath give the scent a velvety, almost oily-resinous sweetness, like white chocolate melted down with coffee grounds. The fragrance moves between bitter and sweet, herbal and creamy, powdery and oily over the course of the wear, keeping the journey totally interesting for us. Rumor has it that Tom Ford took one whiff of this creation and exclaimed,밫his is fucking fabulous!뵝 We're inclined to agree. Set your feelings aside for the name, take it out for a ride, and you may agree as well.","Lavender, clary sage, bitter almond, tonka bean, orris root, leather, cashmeran, amber, white woods  Close Fabulous Body Spray by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635072.jpg?width=400&404=product.png,0.1493,0.0373,0.6642,0.0746,0.0746,unknown,,,,0.5,0.5,tom ford private blend|fabulous body spray scented body spray|unknown,,"fabulous body spray scented body spray tom ford private blend  lavender, clary sage, bitter almond, tonka bean, orris root, leather, cashmeran, amber, white woods click here for ingredients 횞close fabulous body spray by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Fougere Platine Eau de Parfum,TOM FORD Private Blend," Impulsive, debonair, extravagant. Fougere Platine inhabits the exhibitionist and his most brilliant, mischievous, indulgent, and infinitely exhilarating. Opulent doses of refreshing woods magnetize you like the shining gleam of platinum, or a devilish grin replaying the night before. What We Think A green, gently smoky fougere perfect for a guy with modern style but classic leanings.","Bergamot, clary sage, lavender, basil, artemisia, olibanum, Spanish labdanum, honey, cedar, tobacco, woody notes  Close Fougere Platine by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635071.jpg?width=400&404=product.png,0.3689,0.1456,0.3689,0.0583,0.0583,unknown,,,,0.0,1.0,tom ford private blend|fougere platine eau de parfum|unknown,,"fougere platine eau de parfum tom ford private blend  bergamot, clary sage, lavender, basil, artemisia, olibanum, spanish labdanum, honey, cedar, tobacco, woody notes click here for ingredients 횞close fougere platine by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Lost Cherry Eau de Parfum,TOM FORD Private Blend," Lost Cherry is a contrasting scent that reveals a tempting dichotomy of playful, candy-like gleam on the outside and luscious flesh on the inside. Innocence intersects indulgence with an opening the captures the classic perfection of the exotic cherry fruit. Black cherry's ripe flesh dripping in cherry liqueur glistens with a teasing touch of bitter almond. The heart bursts forth in cherry waves of sweet and tart. Griotte syrup expresses the textured maceration of voluptuous fruits while breathtaking florals of Turkish rose and jasmine sambac penetrate the senses and soul. Peru balsam and roasted tonka at the drydown suggest a new portrait of an iconic symbol. When blended with an unexpected m챕lange of sandalwood, vetiver and cedar, the finish reaches fantasy-inspiring levels of insatiability. What We Think A sweet, boozy-rich cherry with a smooth tonka drydown- a grown-up almond gourmand scent with a sexy edge.","black cherry accord, bitter almond, griotte syrup, rose absolute Orpur짰, Peru balsam, roasted tonka  Close Lost Cherry by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/635070.jpg?width=400&404=product.png,0.3878,0.2245,0.3878,0.0,0.0,unknown,,,,0.71,0.29,tom ford private blend|lost cherry eau de parfum|unknown,,"lost cherry eau de parfum tom ford private blend  black cherry accord, bitter almond, griotte syrup, rose absolute orpur짰, peru balsam, roasted tonka click here for ingredients 횞close lost cherry by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
Jasmin Rouge Eau de Parfum,TOM FORD Private Blend," Jasmine is one of those perfume ingredients that can be played in many keys, depending on the pitch wanted 뵒 high, green and fresh, or low, indolic-dirty, and languid. Tom Ford's Jasmine Rouge/Private Label starts off like a fine glass of champagne, with a bubbly effervescence courtesy of an aldehyde-driven bergamot and mandarine. As it develops with piquante neroli, languid-to-tropical, waxy ylang-ylang, and warming, beguiling spices, Jasmine Rouge seems to explode into variations on jasmine's richness and lightness. Towards the end, balsamic notes of vanilla and amber combine with a subtle woodsy-leather accord to wrap sparkling jasmine in their warm embrace, like a leather jacket on top of delicate, bare shoulders.","Bergamot, mandarine, cardamom, jasmine, cinnamon, ginger, clary, neroli, ylang-ylang, vanilla, leather, amber, wood  Close Jasmin Rouge by TOM FORD Private Blend Ingredients  may change or vary from time to time.  Please  you receive for the most up to date list of ingredients.",https://static.luckyscent.com/images/products/63507.jpg?width=400&404=product.png,0.0685,0.5068,0.274,0.1096,0.0411,unknown,,,,0.5,0.5,tom ford private blend|jasmin rouge eau de parfum|unknown,,"jasmin rouge eau de parfum tom ford private blend  bergamot, mandarine, cardamom, jasmine, cinnamon, ginger, clary, neroli, ylang-ylang, vanilla, leather, amber, wood click here for ingredients 횞close jasmin rouge by tom ford private blend ingredients please be aware that ingredient lists may change or vary from time to time.  please refer to the ingredient list on the product package you receive for the most up to date list of ingredients. ",Polluted Text/Encoding: Matched pattern: [횞챕챦밎밶뱓뵝챦챵]; Matched pattern: Click Here For Ingredients; Matched pattern: Please be aware that ingredient lists; Matched pattern: refer to the ingredient list on the product package; Matched pattern: Ingredients Please
